frame,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle,filename,channel,pair_id
139,371.118725869,409.900579151,275.969181783,1.25048253235,0.256596779571,41.0224459407,533.0,0.00827177564989,139,612.0,series1,1,45
140,370.123732252,411.192697769,279.339209915,1.24568219781,0.17395441193,41.9292120359,521.0,0.00849780493947,140,612.0,series1,1,45
141,370.01044226,411.883906634,324.839178891,1.23423722328,0.233230095208,50.8808296175,592.0,0.00725901939041,141,612.0,series1,1,45
142,368.149748744,413.852261307,257.029854238,1.23678948945,0.204072065859,40.0398265395,476.0,0.009589527672,142,612.0,series1,1,45
143,371.977099237,415.282442748,152.888332317,1.2860575494,0.18538746427,20.6185282768,331.0,0.0156689922185,143,612.0,series1,1,45
144,372.04,418.822857143,89.7846826364,1.32233559605,0.19705638344,11.2872172457,243.0,0.0254983036915,144,612.0,series1,1,45
145,371.93220339,418.957627119,61.9105191435,1.33085928658,0.252941275221,7.34531583059,194.0,0.0392482773287,145,612.0,series1,1,45
148,370.048888889,425.053333333,115.148758835,1.26139252856,0.25067290047,16.6325984984,274.0,0.0206331597751,148,612.0,series1,1,45
149,369.126353791,431.761732852,66.5647175047,1.22989242581,0.0760875800798,10.3331510928,198.0,0.0367177342996,149,612.0,series1,1,45
150,370.669014085,433.028169014,69.6140669876,1.26156620745,0.163150233774,10.5401580298,203.0,0.0354424884195,150,612.0,series1,1,45
345,326.121830209,151.879823594,67.8324857699,1.32589342889,0.248304245306,8.41362144335,225.0,0.0658586386133,345,227.0,series1,0,46
348,326.019695613,156.024619517,70.2801778477,1.34793186856,0.1910670406,8.02213310258,246.0,0.0538107551082,348,227.0,series1,0,46
349,325.070621469,157.044632768,132.109404928,1.26625030326,0.180344238723,19.0327108795,333.0,0.0301025626745,349,227.0,series1,0,46
350,324.824290999,159.733662145,223.246544437,1.23077071279,0.172879331228,35.0973297357,470.0,0.0179517384592,350,227.0,series1,0,46
351,326.091870824,159.086859688,131.590789435,1.27005076797,0.176033352096,18.6835474977,319.0,0.0323226267707,351,227.0,series1,0,46
352,327.826689775,160.263431542,179.838619875,1.25399419626,0.163031556618,26.4926909695,405.0,0.0220932673135,352,227.0,series1,0,46
353,327.031154551,162.810018326,186.3964201,1.23529839547,0.176735039644,29.0354838885,408.0,0.0221039694482,353,227.0,series1,0,46
355,325.258168184,167.957686127,140.732335863,1.27792849249,0.210162307927,19.2216098795,341.0,0.0288944733855,355,227.0,series1,0,46
356,325.104895105,172.866550117,147.094077428,1.2559879886,0.183315926944,21.8583856318,347.0,0.0279849423019,356,227.0,series1,0,46
357,326.046190762,174.264547091,235.953799215,1.24116554159,0.148057654558,36.0937125374,493.0,0.0166957128802,357,227.0,series1,0,46
358,326.787965616,176.240687679,223.260463071,1.25581740866,0.15025914874,32.6254544889,463.0,0.0182839999544,358,227.0,series1,0,46
359,326.988379205,178.040978593,218.124843802,1.23506366759,0.186322089336,34.0194710517,463.0,0.0181228033021,359,227.0,series1,0,46
360,326.196528208,179.040917545,214.872136539,1.23017445927,0.191181685556,33.969246632,456.0,0.0185577277325,360,227.0,series1,0,46
361,325.955417957,181.876780186,226.225838217,1.22739624734,0.215686970651,35.7198691922,468.0,0.0180637967624,361,227.0,series1,0,46
362,325.259373079,183.036263061,222.151444113,1.23137632183,0.235535540415,34.8178354326,466.0,0.0180382730524,362,227.0,series1,0,46
363,325.154595253,186.795496044,221.555854525,1.23698335275,0.192487196616,34.3863316518,452.0,0.018928925564,363,227.0,series1,0,46
364,327.140014215,189.136460554,76.0806611755,1.30957872858,0.180731176867,9.5709147321,256.0,0.049191848061,364,227.0,series1,0,46
366,328.081888822,191.997011357,73.3429649688,1.31931261423,0.167655831332,8.81167720186,248.0,0.0515279825637,366,227.0,series1,0,46
469,310.664702416,322.913965822,73.3297494628,1.297520413,0.115857197061,9.7657768878,234.0,0.0580417581594,469,273.0,series1,0,47
470,309.1663286,324.937795808,76.1544172106,1.28706047987,0.144253857447,10.4525670681,228.0,0.062060065535,470,273.0,series1,0,47
471,309.919919246,325.771870794,69.7500350966,1.2923837356,0.159791887234,9.66925116413,218.0,0.068944846796,471,273.0,series1,0,47
472,309.97577389,325.096904441,92.707303488,1.28559678157,0.179841432272,13.1013013005,255.0,0.0484916973495,472,273.0,series1,0,47
473,310.12384106,325.930463576,166.279616298,1.20923598013,0.203977100197,27.9702136025,352.0,0.0273291551966,473,273.0,series1,0,47
474,312.134803922,326.045343137,162.598161239,1.24410374071,0.196502433669,25.3063314674,344.0,0.0283871139391,474,273.0,series1,0,47
475,312.749862863,326.865606144,143.950300543,1.27359788134,0.152086875288,20.1356701253,341.0,0.0288413385659,475,273.0,series1,0,47
476,310.207347447,328.069115816,164.888289795,1.23007152846,0.215996594496,26.07822267,374.0,0.0244989999365,476,273.0,series1,0,47
477,311.965749235,330.236085627,514.380592755,1.22910673414,0.130870849081,80.2244961178,916.0,0.00772177883869,477,273.0,series1,0,47
478,311.860331633,330.823979592,357.490245079,1.217170942,0.217336462051,57.9097718431,647.0,0.0115721539407,478,273.0,series1,0,47
479,311.919799499,332.889724311,405.211418032,1.22320914054,0.234324545464,64.7424258134,731.0,0.00997613117516,479,273.0,series1,0,47
480,310.870684611,332.155646577,131.903332198,1.25109665177,0.160532233073,19.6041231003,316.0,0.0326106279233,480,273.0,series1,0,47
481,308.95363766,335.184022825,99.2049881829,1.32112216167,0.18571509237,11.887616273,288.0,0.0382883616496,481,273.0,series1,0,47
482,309.031269943,336.153158902,311.38593005,1.21441039082,0.219147997591,50.6722477107,588.0,0.0131100483832,482,273.0,series1,0,47
483,309.194555113,340.210491368,198.456834152,1.2571178487,0.109865429208,28.9910381895,431.0,0.0198422857686,483,273.0,series1,0,47
484,310.189919649,340.117604091,185.071883541,1.23764898831,0.214118423214,28.3894050721,413.0,0.0213151300243,484,273.0,series1,0,47
485,311.824200913,341.845890411,98.5426906002,1.32287565553,0.201403407781,11.9241155293,282.0,0.0398505454445,485,273.0,series1,0,47
486,311.18275154,340.154004107,71.2204207256,1.30155490646,0.199632027068,9.43268405914,217.0,0.0706199062227,486,273.0,series1,0,47
470,309.187123947,324.855595668,245.069942669,1.24133579694,0.193288844714,37.4535291443,458.0,0.010984605305,470,1334.0,series1,1,47
471,309.75486618,325.865571776,208.006985533,1.23463796323,0.209333700012,32.2638572451,405.0,0.0129964846095,471,1334.0,series1,1,47
472,309.827167981,325.104912068,485.244377909,1.2366938848,0.224758208303,75.0377903983,844.0,0.00526534974593,472,1334.0,series1,1,47
473,310.189987937,325.940289505,296.68819405,1.23772623159,0.182891781587,45.4516292454,542.0,0.00880905877136,473,1334.0,series1,1,47
474,312.173267327,326.03279703,448.668204356,1.22903205897,0.230881128193,70.7985099695,763.0,0.005853960891,474,1334.0,series1,1,47
475,312.27005988,326.741317365,562.915929148,1.23787532867,0.169899637022,85.9542287022,958.0,0.00459726714554,475,1334.0,series1,1,47
476,310.175790754,327.993309002,482.2376704,1.23365222418,0.268205360829,74.799638657,833.0,0.00529322861163,476,1334.0,series1,1,47
477,311.198700093,330.272980501,302.907991272,1.27033140384,0.171087698761,42.7502457506,595.0,0.00789916772131,477,1334.0,series1,1,47
478,312.063091483,330.23659306,87.6775851436,1.32078745272,0.165819144319,10.7868322416,218.0,0.033877488892,478,1334.0,series1,1,47
479,311.75494411,332.974204643,238.215887355,1.26361884607,0.265754565555,34.4112373824,481.0,0.0101923472742,479,1334.0,series1,1,47
157,501.929032258,50.7120967742,96.9297197408,1.23621430442,0.10758454882,15.0866418629,282.0,0.0411926676381,157,110.0,series1,0,48
158,500.228765572,51.8425821065,69.5779138652,1.29245567665,0.15579257446,9.53445931788,229.0,0.0631811410654,158,110.0,series1,0,48
163,496.96054991,54.8290496115,109.405190388,1.25380472964,0.134696755899,16.6756267478,284.0,0.0404907897439,163,110.0,series1,0,48
164,495.165574747,54.7647409172,128.353359358,1.23984859496,0.164069051619,19.4938097893,333.0,0.030714583622,164,110.0,series1,0,48
165,496.85301353,56.6814268143,81.3354746126,1.26135677356,0.178820155811,11.7051052025,250.0,0.052609885911,165,110.0,series1,0,48
167,496.854681218,61.2372199885,142.593483737,1.25771599011,0.148373862267,20.8853178363,351.0,0.0278474988981,167,110.0,series1,0,48
168,496.132390746,63.9074550129,131.174246479,1.22316963618,0.229886186276,21.497064815,322.0,0.0322503892007,168,110.0,series1,0,48
169,495.117446809,63.9370212766,105.244212261,1.22248439054,0.233158077483,17.1077825888,286.0,0.0396560520474,169,110.0,series1,0,48
170,494.295031056,65.8913043478,114.960530445,1.24694243028,0.229816836067,17.2559802427,314.0,0.0338094275274,170,110.0,series1,0,48
171,494.116192831,65.7775030902,104.492753654,1.2350465278,0.188963397387,16.2745203467,290.0,0.0383058796909,171,110.0,series1,0,48
172,493.193877551,67.8545918367,115.758831052,1.24642345476,0.210139278716,17.5705368561,293.0,0.0382794787907,172,110.0,series1,0,48
173,493.1631644,70.1013597033,94.971970587,1.27153878337,0.155946129605,13.5003419252,267.0,0.0457779541537,173,110.0,series1,0,48
174,491.932835821,71.8805970149,126.513729753,1.23485854327,0.168448252243,19.9841339287,322.0,0.0323330545857,174,110.0,series1,0,48
176,489.24220837,78.9652715939,74.9262907306,1.27828636404,0.25599211014,10.5417221153,238.0,0.0579378626654,176,110.0,series1,0,48
178,491.26185567,84.2649484536,114.679422421,1.27828815944,0.143247101307,16.7881216327,305.0,0.0352022331027,178,110.0,series1,0,48
179,490.03557047,86.9677852349,139.558120289,1.20206757004,0.220724645644,23.8841078347,329.0,0.0309223640804,179,110.0,series1,0,48
180,490.695852535,87.9846390169,119.215422991,1.24619235743,0.214691110839,18.1295343719,314.0,0.0335099686947,180,110.0,series1,0,48
181,489.891891892,91.2445302445,95.1646230203,1.25407957192,0.173583712112,14.2073311073,267.0,0.0451089438279,181,110.0,series1,0,48
182,491.818439716,91.8482269504,119.835618128,1.24399265693,0.172949061187,18.5277764198,303.0,0.0362117111275,182,110.0,series1,0,48
183,490.031021898,94.0,66.5149546697,1.26072045212,0.14361269894,9.83159001505,226.0,0.0663283418433,183,110.0,series1,0,48
185,491.032797428,96.0475884244,125.399520977,1.21803172626,0.174723788649,20.5639085846,305.0,0.0354908959065,185,110.0,series1,0,48
186,489.118384401,98.0,103.743984628,1.22246839197,0.265171709999,16.8331117119,268.0,0.0450406556233,186,110.0,series1,0,48
187,489.723509934,98.9619205298,77.2497669257,1.27896895561,0.201160541197,11.1270359645,237.0,0.058905507889,187,110.0,series1,0,48
189,487.262938727,102.103509816,75.1028212389,1.243663296,0.154317539055,11.3927539655,242.0,0.0552840605587,189,110.0,series1,0,48
158,500.259837963,51.8015046296,614.892465508,1.24861033865,0.159184075907,90.7393395281,1054.0,0.00384560162705,158,669.0,series1,1,48
159,499.788416076,53.2405437352,606.220940732,1.24128165291,0.161042012319,91.3630850395,1038.0,0.00379932128142,159,669.0,series1,1,48
160,498.148538012,53.1567251462,325.718991302,1.29912251087,0.144718809691,42.2863251865,634.0,0.00678091341556,160,669.0,series1,1,48
161,496.175416924,54.8888202594,522.735189945,1.25106501881,0.223297780304,77.1672083982,894.0,0.00450974597597,161,669.0,series1,1,48
162,495.777894737,54.9810526316,328.184797517,1.28185720528,0.171512705409,44.564040926,608.0,0.00713747850671,162,669.0,series1,1,48
163,496.718587145,55.0955414013,658.666150854,1.24734808445,0.166711734942,97.2552799466,1142.0,0.00347227359293,163,669.0,series1,1,48
164,495.044534413,54.8755060729,339.357811663,1.28405039819,0.151167286543,46.0262619056,634.0,0.00683213282695,164,669.0,series1,1,48
165,496.076659039,56.9027459954,191.58034489,1.31310939868,0.156472826829,23.8927432414,406.0,0.0117938315529,165,669.0,series1,1,48
166,497.109170306,59.9781659389,66.1972473324,1.39556377614,0.119006316627,6.64863182815,198.0,0.0374119733674,166,669.0,series1,1,48
167,496.158974359,61.8974358974,208.818074017,1.30972692397,0.144608551965,26.5038324714,418.0,0.0112982166228,167,669.0,series1,1,48
168,496.035743298,63.9553208773,422.749581736,1.2328432659,0.20601396282,65.5931519997,738.0,0.00559566804032,168,669.0,series1,1,48
169,495.002406739,64.0685920578,541.488019407,1.23623589242,0.145052037012,83.0802917863,927.0,0.0044341568991,169,669.0,series1,1,48
170,494.176899063,66.0010405827,254.147881775,1.29394652388,0.156611726574,33.3221988592,508.0,0.00899988414194,170,669.0,series1,1,48
171,493.875078864,65.9646687697,212.534151959,1.30661988371,0.159262193642,26.6840985741,440.0,0.0108316380576,171,669.0,series1,1,48
172,493.114537445,67.8986784141,216.841364011,1.30400940512,0.151114790722,27.7022006886,443.0,0.010669158516,172,669.0,series1,1,48
173,493.033025099,70.8599735799,158.089836221,1.33492859214,0.113150284146,18.5865197143,349.0,0.0146896062776,173,669.0,series1,1,48
174,491.760745728,72.096841015,313.190849759,1.28630599686,0.145478315029,41.3587087978,608.0,0.00729442729675,174,669.0,series1,1,48
175,490.273564464,75.8678223185,333.942001182,1.27799104265,0.196499542703,46.1295830451,612.0,0.00715513759549,175,669.0,series1,1,48
176,489.181818182,79.0491400491,496.476406542,1.2307485587,0.212692932092,77.7650391082,848.0,0.00495841727459,176,669.0,series1,1,48
177,490.215929204,81.2554572271,490.597143281,1.24493072393,0.137641972064,73.8066498741,852.0,0.00481629761885,177,669.0,series1,1,48
178,491.149307646,84.8079470199,489.496439395,1.23733803725,0.167889729724,75.1484599914,839.0,0.00491837070705,178,669.0,series1,1,48
179,489.831425598,87.1196670135,294.923492802,1.26959152607,0.18434166351,41.4304594467,556.0,0.00798874621189,179,669.0,series1,1,48
180,490.13986014,88.0882867133,299.171398253,1.25540788234,0.165326501393,43.6727478219,555.0,0.00807421159237,180,669.0,series1,1,48
181,489.137420719,91.221987315,155.809266243,1.3053799881,0.11874285526,19.7643889526,339.0,0.0157981320848,181,669.0,series1,1,48
182,491.796222664,92.013916501,209.289266377,1.3010929799,0.149805767916,26.6292505927,445.0,0.010618901294,182,669.0,series1,1,48
183,489.955665025,94.1724137931,466.080680952,1.2282592111,0.151981366297,73.1838507652,801.0,0.00514452285169,183,669.0,series1,1,48
184,490.325804244,95.2388774812,411.413401277,1.24456381227,0.199261269813,61.1065763704,751.0,0.00558017911935,184,669.0,series1,1,48
185,490.940619078,96.2002526848,427.994664061,1.22074094915,0.141584288031,68.9441815133,734.0,0.00583712672023,185,669.0,series1,1,48
186,489.055245189,98.1353196772,444.412257214,1.22487157132,0.171124818611,70.3445844752,768.0,0.00553176249139,186,669.0,series1,1,48
187,489.22088111,99.2166566083,521.837764999,1.23346027934,0.187122105749,80.3069584036,910.0,0.00450695312121,187,669.0,series1,1,48
188,488.92875,100.746875,433.358419766,1.225,0.16803631912,69.0664981502,733.0,0.00584517975879,188,669.0,series1,1,48
189,486.985758514,102.195665635,485.105689015,1.22537667173,0.157368402093,76.5956351077,827.0,0.00508761654907,189,669.0,series1,1,48
159,382.966887417,272.983443709,61.1971690472,1.31429565488,0.1940198699,7.90294567166,231.0,0.0631141767498,159,112.0,series1,0,49
163,385.221704394,280.209054594,98.222711275,1.2685376422,0.148869505425,13.8636583158,275.0,0.0430680211603,163,112.0,series1,0,49
164,387.782168186,282.004052685,75.4525108315,1.24382975604,0.224233446831,11.6962858736,239.0,0.0581315858264,164,112.0,series1,0,49
165,386.029253731,283.856119403,83.7865436507,1.23288280059,0.102819313038,12.7555633617,250.0,0.052609885911,165,112.0,series1,0,49
166,383.231304348,286.92173913,103.418518876,1.26353541269,0.196979599221,15.2879549642,261.0,0.048388328241,166,112.0,series1,0,49
167,383.96509434,287.782075472,86.8173996332,1.23929377333,0.120020574235,13.1045131522,244.0,0.0547925941831,167,112.0,series1,0,49
168,384.823963134,286.799078341,91.4679032323,1.2660035454,0.123284500556,13.3197499638,247.0,0.0535549335822,168,112.0,series1,0,49
169,384.001040583,290.226847034,86.0763301983,1.23973411939,0.235952202576,13.1667227254,257.0,0.0489792947066,169,112.0,series1,0,49
170,382.710970464,294.872362869,112.818408759,1.25326577608,0.197112757577,17.0179667221,296.0,0.0375572072502,170,112.0,series1,0,49
171,379.240691489,294.964095745,97.1304706405,1.28410909592,0.190684241108,13.9495888686,265.0,0.045595513297,171,112.0,series1,0,49
172,378.749158249,298.055555556,87.7050327104,1.25529182892,0.24209601607,13.2886413198,259.0,0.0486439770429,172,112.0,series1,0,49
173,378.110650069,298.917012448,84.8760627125,1.26993100519,0.155600013025,12.4437934267,234.0,0.0608621056062,173,112.0,series1,0,49
174,378.963562753,300.975708502,97.1669504013,1.23544153624,0.246533563445,15.0274392928,268.0,0.0453282953505,174,112.0,series1,0,49
175,377.839667458,302.989311164,79.5282452747,1.27090593682,0.202948938136,11.523094921,233.0,0.0605604402821,175,112.0,series1,0,49
176,375.916355489,304.877520538,89.3377589388,1.24395476217,0.207946314377,13.6108310855,246.0,0.0538139180594,176,112.0,series1,0,49
177,374.245901639,305.859910581,113.425683932,1.26808820277,0.189692816717,16.2278176714,288.0,0.0393207538814,177,112.0,series1,0,49
178,373.823712949,307.204368175,75.7829997647,1.2477749307,0.128322813359,11.2314898247,227.0,0.064627719332,178,112.0,series1,0,49
179,373.145533141,308.100864553,65.0022385777,1.28334487313,0.129445085789,9.085327294,209.0,0.0797337327025,179,112.0,series1,0,49
171,397.157712305,266.105719237,77.37047677,1.28718520575,0.183830926782,10.5931848611,210.0,0.0337795844574,171,708.0,series1,1,49
392,98.2726190476,13.1726190476,61.5374640435,1.27148207485,0.0943516456665,8.05847743427,229.0,0.0613656408065,392,242.0,series1,0,50
393,99.3029110936,15.9897718332,84.6590310578,1.25127786767,0.145829658843,12.7221675311,257.0,0.048009265052,393,242.0,series1,0,50
394,96.9803921569,15.9424019608,76.7294742562,1.25,0.250338071698,11.6598710879,258.0,0.0477103353229,394,242.0,series1,0,50
395,97.0113908873,16.8147482014,112.769743075,1.24657804992,0.0997901952972,17.2399787076,310.0,0.0341275080095,395,242.0,series1,0,50
396,96.1098423056,17.1457313757,61.2002635184,1.31499074237,0.141483174349,8.48617030842,230.0,0.0617504439201,396,242.0,series1,0,50
400,103.164742917,20.2161594963,75.4493944132,1.2790178551,0.0917286284358,10.2129820349,247.0,0.0529428626712,400,242.0,series1,0,50
401,104.969330855,20.9089219331,123.078301833,1.23945365107,0.173180594562,18.6447613372,309.0,0.0337399028958,401,242.0,series1,0,50
402,104.142284569,20.0160320641,84.9086972765,1.24784383176,0.150132163326,12.9319859579,261.0,0.0465654532219,402,242.0,series1,0,50
403,102.957926829,19.2780487805,84.2339359927,1.23392097624,0.0928748282449,13.0459876476,263.0,0.0462710449528,403,242.0,series1,0,50
404,101.160877514,19.2678244973,108.487947175,1.25278483207,0.203171310117,15.6682775628,297.0,0.0362912429873,404,242.0,series1,0,50
405,103.017892644,19.9234592445,76.5585833161,1.26310230599,0.249041173168,11.2630917801,250.0,0.0511027949828,405,242.0,series1,0,50
406,103.10543131,20.9361022364,93.1907468125,1.2344884209,0.134437425717,14.1423657303,274.0,0.0424301966576,406,242.0,series1,0,50
407,103.847662142,24.2126696833,66.4401236091,1.31930783077,0.169442292864,8.11711917396,235.0,0.0575629837645,407,242.0,series1,0,50
408,102.924739792,25.9159327462,96.5787351634,1.22130801791,0.174226844265,15.8515938419,280.0,0.0407756944278,408,242.0,series1,0,50
409,104.993979201,26.1899288451,82.2985173398,1.28610952996,0.138093469035,11.4866567716,247.0,0.0520687766749,409,242.0,series1,0,50
410,102.762430939,25.9742173112,114.746230017,1.23410706903,0.214746004676,17.9621170376,304.0,0.0352453528623,410,242.0,series1,0,50
393,99.0690789474,16.1552631579,198.238953385,1.31963910537,0.293878251468,24.3886080809,429.0,0.0118666610476,393,1195.0,series1,1,50
394,96.9206447613,16.1388716677,160.752383116,1.30429211809,0.311815070161,21.0283650574,355.0,0.0151132098633,394,1195.0,series1,1,50
395,97.0055335968,16.9328063241,300.957716234,1.27114526183,0.282536560418,42.3482003871,587.0,0.00806584024862,395,1195.0,series1,1,50
396,96.2537746806,17.8269454123,549.343684888,1.25147996012,0.157161451881,81.3488035112,963.0,0.00441860046612,396,1195.0,series1,1,50
397,97.1471083661,19.897810219,336.501001292,1.2689882878,0.109998204718,47.9905976015,621.0,0.00734784186366,397,1195.0,series1,1,50
398,98.0492241841,20.077046549,206.20683498,1.2837211827,0.105853708459,28.1341588657,423.0,0.0121691320018,398,1195.0,series1,1,50
399,99.9024943311,21.8163265306,423.518686975,1.26257843653,0.106426952331,60.9828494851,767.0,0.00575776720792,399,1195.0,series1,1,50
400,103.253810082,20.8915592028,507.163479353,1.24914976946,0.207636526463,75.8069678986,889.0,0.00484511642082,400,1195.0,series1,1,50
401,104.978375219,21.0555230859,383.800209709,1.24966389403,0.246684519356,57.1999143634,698.0,0.00638420075343,401,1195.0,series1,1,50
402,104.107142857,20.6995073892,388.61933482,1.26091295411,0.175266745412,55.5170478315,708.0,0.00627666682826,402,1195.0,series1,1,50
403,102.919729932,19.887471868,347.63310592,1.26021705938,0.296216996326,50.8540552546,648.0,0.00690062444227,403,1195.0,series1,1,50
404,101.080062794,19.2009419152,213.447737076,1.30930734142,0.260118782909,26.8066231806,456.0,0.0109117829276,404,1195.0,series1,1,50
405,103.792325056,20.0959367946,141.127316116,1.33159216636,0.296312307081,17.3621641722,322.0,0.0173777178521,405,1195.0,series1,1,50
406,102.901234568,21.1138545953,246.38980323,1.2962962963,0.278233616878,32.1084105718,495.0,0.00979507285988,406,1195.0,series1,1,50
407,102.244186047,25.007751938,77.6913166611,1.33961697638,0.244366393104,9.63613229905,216.0,0.0335066932759,407,1195.0,series1,1,50
408,102.935483871,26.0509337861,222.410086877,1.29515225161,0.305841479012,29.4532882452,462.0,0.0106455997291,408,1195.0,series1,1,50
409,104.954624782,26.9214659686,153.848290201,1.30978329742,0.325779065588,19.6002184724,347.0,0.015522637388,409,1195.0,series1,1,50
410,102.777256741,26.1858147714,354.098303696,1.27170487703,0.237750965711,48.9842905464,641.0,0.00708755633372,410,1195.0,series1,1,50
392,488.201253482,230.724930362,105.19975996,1.27379852178,0.154513711456,14.5785182675,289.0,0.0379266288031,392,243.0,series1,0,51
393,489.933079434,232.083242655,122.425884409,1.27800511033,0.200476747288,16.9850927771,309.0,0.0339008730094,393,243.0,series1,0,51
394,489.917149479,233.235225956,162.297883047,1.25511698891,0.173245683611,23.8839294866,380.0,0.0242238973686,394,243.0,series1,0,51
395,490.057510149,235.01014885,99.9242687443,1.27269651827,0.140830832609,13.9271984853,278.0,0.0416335373669,395,243.0,series1,0,51
397,492.154279856,235.915427986,91.6982688938,1.32592337003,0.15994648434,11.09215349,267.0,0.0447578724733,397,243.0,series1,0,51
398,493.845238095,236.016369048,103.759143521,1.25415974527,0.176233467031,15.517550482,277.0,0.0419044869152,398,243.0,series1,0,51
399,496.312535776,236.752146537,156.70661169,1.25395767291,0.164781173368,22.783903474,371.0,0.0250033504801,399,243.0,series1,0,51
401,494.858164482,238.737783075,95.9690476192,1.31326776738,0.203731505098,12.1248141211,267.0,0.0442415239684,401,243.0,series1,0,51
402,493.832589286,238.904017857,76.2306540679,1.30247018063,0.174807197494,10.0393048884,234.0,0.0589404739026,402,243.0,series1,0,51
404,496.235056543,238.112277868,122.767896346,1.25889404498,0.215837566215,17.9491027776,316.0,0.0325422295914,404,243.0,series1,0,51
405,495.188380282,240.080985915,129.677759414,1.26458625793,0.179241678884,18.7971869573,317.0,0.0325985994817,405,243.0,series1,0,51
406,495.116154873,240.882510013,111.501388758,1.26099966702,0.177555283807,16.226503838,302.0,0.0354223082775,406,243.0,series1,0,51
407,493.966357309,242.170533643,86.3821818266,1.30232702669,0.157486808212,11.3238823044,250.0,0.0502500299149,407,243.0,series1,0,51
408,493.862289367,243.719930273,133.076063424,1.26477324667,0.147754619965,19.0219126102,328.0,0.0307927086135,408,243.0,series1,0,51
409,493.886932972,245.766418416,66.5325178494,1.30256764295,0.152547048783,8.64877686329,224.0,0.0650712921614,409,243.0,series1,0,51
410,494.075318656,249.213209733,60.7894392293,1.36204127362,0.154969798673,6.69176909245,210.0,0.0777381483666,410,243.0,series1,0,51
413,491.016883117,253.868831169,70.2945249195,1.32312106425,0.198284480588,8.49011794482,226.0,0.0642423312609,413,243.0,series1,0,51
415,490.113808801,257.036418816,63.4355089526,1.34322331052,0.218050646765,7.41203974104,218.0,0.0701421884549,415,243.0,series1,0,51
417,489.069156293,260.182572614,76.3259074414,1.31171970153,0.200731400175,9.5011503039,238.0,0.0570412485984,417,243.0,series1,0,51
418,489.03202847,260.985765125,61.6694137964,1.36034326838,0.186268622857,6.80338728715,214.0,0.0724610192252,418,243.0,series1,0,51
419,488.882352941,261.119081779,72.9179786073,1.31266865419,0.113728042972,9.20628711254,233.0,0.058682557665,419,243.0,series1,0,51
420,486.799674267,264.852334419,155.146429453,1.27937790257,0.142091503862,21.3936987411,359.0,0.0263815533053,420,243.0,series1,0,51
421,486.114968697,265.262948207,169.203206904,1.25651404567,0.118928697911,24.5570960504,392.0,0.0230818415185,421,243.0,series1,0,51
422,484.731375358,264.984240688,144.37179186,1.26020192133,0.230512839854,20.9938923693,338.0,0.0291297693492,422,243.0,series1,0,51
393,354.057958478,8.69982698962,76.9990872564,1.31533410441,0.210130194948,9.85801463144,250.0,0.0508584764948,393,244.0,series1,0,52
397,353.844673862,15.1496949789,100.158385962,1.32158913486,0.13064922147,11.9851658472,295.0,0.0370391133808,397,244.0,series1,0,52
398,352.800794552,16.8688989784,136.029472384,1.26329479315,0.160690844884,19.6864446413,340.0,0.0291913914762,398,244.0,series1,0,52
399,353.816211122,16.7511781338,95.1721322282,1.28904614436,0.172976417886,12.6477574403,282.0,0.0398458271845,399,244.0,series1,0,52
400,354.755978261,17.2005434783,145.673542204,1.27262139593,0.173903749436,20.1884528598,364.0,0.0262238346196,400,244.0,series1,0,52
401,355.247129909,17.915407855,189.307239344,1.23518409895,0.269289503381,29.1681849141,430.0,0.0200373285999,401,244.0,series1,0,52
402,354.793272171,20.1975535168,278.207855806,1.22885790192,0.194506846149,43.3902160431,556.0,0.0141365106756,402,244.0,series1,0,52
403,353.888652482,20.9177304965,72.4206400912,1.34717987553,0.154090603167,8.37203144317,237.0,0.0577846983345,403,244.0,series1,0,52
404,353.172716628,23.0292740047,169.37606378,1.25005854664,0.229933104782,25.2874099905,385.0,0.0236644099316,404,244.0,series1,0,52
405,354.231409545,22.8107658158,137.13575262,1.26946552939,0.178526890644,19.4060027292,353.0,0.027289213779,405,244.0,series1,0,52
406,353.822600243,23.804981774,245.035094654,1.23610134579,0.187575677111,37.8122199527,499.0,0.0163837585005,406,244.0,series1,0,52
408,356.121980676,25.0350241546,64.0249741516,1.30680123531,0.175209310209,8.35108358499,223.0,0.0663005516893,408,244.0,series1,0,52
397,353.086743044,15.906710311,115.441949348,1.37905776795,0.143250948672,11.7142403594,282.0,0.0211902303338,397,1204.0,series1,1,52
398,352.117569353,17.0336856011,167.039672638,1.36211235442,0.201040171944,17.7631355976,360.0,0.0151521001429,398,1204.0,series1,1,52
399,352.932821497,17.0767754319,125.086868432,1.37498909436,0.161680870583,12.9648577645,307.0,0.0187656402128,399,1204.0,series1,1,52
400,353.964285714,17.9540816327,174.801949507,1.37023757809,0.198241703718,18.7287803043,370.0,0.0142321684517,400,1204.0,series1,1,52
401,355.053753475,18.0824837813,242.034147444,1.35017933797,0.223930121699,27.1419201489,499.0,0.00958583128906,401,1204.0,series1,1,52
402,354.818,20.8126666667,358.946429945,1.31402688963,0.212853206173,44.5093573132,662.0,0.00679216517894,402,1204.0,series1,1,52
403,352.164921466,21.8403141361,99.6217902936,1.37097817336,0.161050207361,10.6923911048,255.0,0.0245656099811,403,1204.0,series1,1,52
